Id,Label,indegree,outdegree,Degree,pageranks,modularity_class
en.wikipedia.org/wiki/Musandi,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Nari_Chak,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Nari_Khera,,1,0,1,6e-06,31
"en.wikipedia.org/w/index.php?title=Nawal,_Uttar_Pradesh&action=edit&redlink=1",,1,0,1,6e-06,31
en.wikipedia.org/wiki/Nimaicha,,1,0,1,6e-06,31
"en.wikipedia.org/wiki/Osiyan,_Unnao",,1,0,1,6e-06,31
en.wikipedia.org/wiki/Pahasa,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Panhan,,1,0,1,6e-06,31
"en.wikipedia.org/wiki/Para,_Unnao",,1,0,1,6e-06,31
en.wikipedia.org/wiki/Pariyar,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Parsanda,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Parsandan,,1,0,1,6e-06,31
"en.wikipedia.org/wiki/Patan,_Uttar_Pradesh",,1,0,1,6e-06,31
"en.wikipedia.org/wiki/Pipri,_Asoha",,1,0,1,6e-06,31
"en.wikipedia.org/wiki/Poni,_Unnao",,1,0,1,6e-06,31
"en.wikipedia.org/wiki/Raghunathpur,_Unnao",,1,0,1,6e-06,31
"en.wikipedia.org/wiki/Rampur,_Asoha",,1,0,1,6e-06,31
"en.wikipedia.org/wiki/Rasulpur,_Nawabganj",,1,0,1,6e-06,31
"en.wikipedia.org/wiki/Rasulpur,_Purwa",,1,0,1,6e-06,31
en.wikipedia.org/wiki/Rau_Karna,,1,0,1,6e-06,31
"en.wikipedia.org/wiki/Rawatpur,_Purwa",,1,0,1,6e-06,31
"en.wikipedia.org/wiki/Reola,_Unnao",,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Rujhai&action=edit&redlink=1,,1,0,1,6e-06,31
"en.wikipedia.org/wiki/Sagauli,_Unnao",,1,0,1,6e-06,31
en.wikipedia.org/wiki/Salindh,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Samadha,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Sandana,,1,0,1,6e-06,31
"en.wikipedia.org/wiki/Sangrampur,_Unnao",,1,0,1,6e-06,31
en.wikipedia.org/wiki/Sarai_Thakuri,,1,0,1,6e-06,31
"en.wikipedia.org/wiki/Sarwan,_Unnao",,1,0,1,6e-06,31
en.wikipedia.org/wiki/Sarwara,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Shukla_Khera,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Sikandarpur_Karan,,1,0,1,6e-06,31
"en.wikipedia.org/wiki/Sikandarpur,_Sikandarpur_Sarausi",,1,0,1,6e-06,31
"en.wikipedia.org/wiki/Soho,_Unnao",,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Sonik&action=edit&redlink=1,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Subas_Khera,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Surseni,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Terha,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Tikar_Kalan,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Tikar_Khurd,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Utraura,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Zorawarganj,,1,0,1,6e-06,31
"en.wikipedia.org/wiki/Sumerpur,_Unnao",,1,0,1,6e-06,31
en.wikipedia.org/wiki/Bichhiya,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Sikandarpur_Sarausi,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Category:Cities_and_towns_in_Unnao_district,,2,0,2,7e-06,31
en.m.wikipedia.org/w/index.php?title=Gangaghat&mobileaction=toggle_view_mobile,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Special:CreateAccount&returnto=Sikandara,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Special:UserLogin&returnto=Sikandara,,1,0,1,6e-06,31
"ceb.wikipedia.org/wiki/Sikandra_(lungsod_sa_Indiya,_Kanpur_Dehat)",,1,0,1,6e-06,31
es.wikipedia.org/wiki/Sikandra,,1,0,1,6e-06,31
hi.wikipedia.org/wiki/सिकंदरा,,1,0,1,6e-06,31
bpy.wikipedia.org/wiki/সিকান্দার,,1,0,1,6e-06,31
ms.wikipedia.org/wiki/Sikandra,,1,0,1,6e-06,31
or.wikipedia.org/wiki/ସିକନ୍ଦରା,,1,0,1,6e-06,31
"sv.wikipedia.org/wiki/Sikandra_(ort_i_Indien,_Kanpur_Dehat)",,1,0,1,6e-06,31
ur.wikipedia.org/wiki/سکندارا,,1,0,1,6e-06,31
wikidata.org/wiki/Special:EntityPage/Q16726968,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Talk:Sikandara,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Sikandara&action=edit,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Sikandara&action=history,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Special:WhatLinksHere/Sikandara,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Special:RecentChangesLinked/Sikandara,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Sikandara&oldid=1251512172,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Sikandara&action=info,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Special:DownloadAsPdf&page=Sikandara&action=show-download-screen,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Sikandara&printable=yes,,1,0,1,6e-06,31
geohack.toolforge.org/geohack.php?pagename=Sikandara&params=26.44_N_79.59_E_type:city_region:IN-UP,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Sikandra_(disambiguation),,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Sikandara&action=edit&section=1,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Sikandra_(Assembly_constituency),,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Sikandara&action=edit&section=2,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Sikandara&action=edit&section=3,,1,0,1,6e-06,31
geohack.toolforge.org/geohack.php?pagename=Sikandara&params=26_22_04_N_79_37_41_E_region:IN,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Sikandara&action=edit&section=4,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Sikandara&action=edit&section=5,,1,0,1,6e-06,31
censusindia.gov.in/pca/SearchDetails.aspx?Id=172866,,1,0,1,6e-06,31
fallingrain.com/world/IN/36/Sikandara.html,,1,0,1,6e-06,31
wikidata.org/wiki/Q16726968,,1,0,1,6e-06,31
musicbrainz.org/area/6f90f595-11a6-423c-adde-28d3506bbdf6,,1,0,1,6e-06,31
en.m.wikipedia.org/w/index.php?title=Sikandara&mobileaction=toggle_view_mobile,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Special:CreateAccount&returnto=Saifai,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Special:UserLogin&returnto=Saifai,,1,0,1,6e-06,31
azb.wikipedia.org/wiki/سایفای,,1,0,1,6e-06,31
es.wikipedia.org/wiki/Saifai,,1,0,1,6e-06,31
hi.wikipedia.org/wiki/सैफ़ई,,1,0,1,6e-06,31
arz.wikipedia.org/wiki/سايفاى_(الهند),,1,0,1,6e-06,31
ur.wikipedia.org/wiki/سیفائی,,1,0,1,6e-06,31
wikidata.org/wiki/Special:EntityPage/Q21811972,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Talk:Saifai,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Saifai&action=edit,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Saifai&action=history,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Special:WhatLinksHere/Saifai,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Special:RecentChangesLinked/Saifai,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Saifai&oldid=1306969825,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Saifai&action=info,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Special:QrCode&url=https%3A%2F%2Fen.wikipedia.org%2Fwiki%2FSaifai,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Special:DownloadAsPdf&page=Saifai&action=show-download-screen,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Saifai&printable=yes,,1,0,1,6e-06,31
commons.wikimedia.org/wiki/Category:Saifai,,1,0,1,6e-06,31
en.wikivoyage.org/wiki/Saifai,,1,0,1,6e-06,31
geohack.toolforge.org/geohack.php?pagename=Saifai&params=26.964_N_78.953_E_region:IN-UP_type:city,,1,0,1,6e-06,31
en.wikipedia.org/wiki/File:Saifai_village.jpg,,1,0,1,6e-06,31
en.wikipedia.org/wiki/District,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Panchayati_raj_(India),,1,0,1,6e-06,31
en.wikipedia.org/wiki/Sarpanch,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Circle_Officer,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Member_of_the_Legislative_Assembly,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Block_Pramukh,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Saifai&action=edit&section=1,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Saifai&action=edit&section=2,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Community_development_block_in_India,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Saifai&action=edit&section=3,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Saifai&action=edit&section=4,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Saifai&action=edit&section=5,,1,0,1,6e-06,31
"en.wikipedia.org/wiki/File:Chaudhary_Charan_Singh_Post_Graduate_College,_Heonra,_Saifai,_Etawah.jpg",,1,0,1,6e-06,31
en.wikipedia.org/wiki/Major_Dhyanchand_Sports_College,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Sports_college,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Chaudhary_Charan_Singh_College_of_Law,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Under_graduate_degree,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Saifai&action=edit&section=6,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Industrial_Training_Institute,,1,0,1,6e-06,31
en.wikipedia.org/wiki/File:Sports_Authority_of_India.png,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Sports_Authority_of_India,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Master_Chandgi_Ram_Sports_Stadium,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Handball,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Worker_cooperative,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Bilari,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Saifai&action=edit&section=7,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Saifai&action=edit&section=8,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Saifai&action=edit&section=9,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Mainpuri-Etawah_line,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Etawah_railway_station,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Saifai&action=edit&section=10,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Lucknow_International_Airport,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Saifai&action=edit&section=11,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Saifai&action=edit&section=12,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Saifai&action=edit&section=13,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Saifai&action=edit&section=14,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Saifai_International_Cricket_Stadium,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Athletics_stadium,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Master_Chandgiram_Sports_Stadium,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Field_hockey_pitch,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Saifai&action=edit&section=15,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Tej_Pratap_Singh_Yadav,,2,0,2,6e-06,31
en.wikipedia.org/wiki/Celebrities,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Saifai&action=edit&section=16,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Saifai&action=edit&section=17,,1,0,1,6e-06,31
census2011.co.in/data/village/147452-saifai-uttar-pradesh.html,,1,0,1,6e-06,31
indianexpress.com/article/india/india-others/neighbours-envy-3/,,1,0,1,6e-06,31
censusindia.gov.in/2011census/dchb/0930_PART_B_DCHB_ETAWAH.pdf,,1,0,1,6e-06,31
villageinfo.in/uttar-pradesh/etawah/saifai.html,,1,0,1,6e-06,31
barcouncilofindia.org/wp-content/uploads/2010/05/List-of-Law-Colleges-2013-as-on-1st-Jan.-2013.pdf,,1,0,1,6e-06,31
pnbindia.in/PNB-farmers-welfare-trust.html,,1,0,1,6e-06,31
sportsauthorityofindia.nic.in/det.asp?tcid=18,,1,0,1,6e-06,31
jagran.com/uttar-pradesh/etawah-15240631.html,,1,0,1,6e-06,31
cooperativeup.gov.in/StaticPages/cultraining_scheme-hi.aspx,,1,0,1,6e-06,31
web.archive.org/web/20181226035820/http://www.upsrtc.com/default.aspx?depots---bus-stations,,1,0,1,6e-06,31
upsrtc.com/default.aspx?depots---bus-stations,,1,0,1,6e-06,31
jagran.com/uttar-pradesh/etawah-13631358.html,,1,0,1,6e-06,31
amarujala.com/uttar-pradesh/etawah/saifai-mahotsav-programme-2nd-time-cancelled,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Category:Wikipedia_articles_with_style_issues_from_September_2022,,1,0,1,6e-06,31
en.m.wikipedia.org/w/index.php?title=Saifai&mobileaction=toggle_view_mobile,,1,0,1,6e-06,31
upload.wikimedia.org/wikipedia/commons/thumb/7/77/Saifai_village.jpg/250px-Saifai_village.jpg,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Special:CreateAccount&returnto=Sarsai+Nawar+Wetland,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Special:UserLogin&returnto=Sarsai+Nawar+Wetland,,1,0,1,6e-06,31
ta.wikipedia.org/wiki/சர்சாய்_நவார்_ஈரநிலம்,,1,0,1,6e-06,31
wikidata.org/wiki/Special:EntityPage/Q56277554,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Talk:Sarsai_Nawar_Wetland,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Sarsai_Nawar_Wetland&action=edit,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Sarsai_Nawar_Wetland&action=history,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Special:WhatLinksHere/Sarsai_Nawar_Wetland,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Special:RecentChangesLinked/Sarsai_Nawar_Wetland,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Sarsai_Nawar_Wetland&oldid=1306336376,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Sarsai_Nawar_Wetland&action=info,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Sarsai_Nawar_Wetland&printable=yes,,1,0,1,6e-06,31
commons.wikimedia.org/wiki/Category:Sarsai_Nawar_Wetland,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Special:Map/13/26.966667/79.246666/en,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Bird_sanctuary,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Ramsar_site,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Sarsai_Nawar_Wetland&action=edit&section=1,,1,0,1,6e-06,31
en.wikipedia.org/wiki/File:VIR_4720-res1_filtered.jpg,,1,0,1,6e-06,31
en.wikipedia.org/wiki/File:Sarsai_Nawar(1).jpg,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Sarsai_Nawar_Wetland&action=edit&section=2,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Dhanauri_Wetlands,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Basai_Wetland,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Sarsai_Nawar_Wetland&action=edit&section=3,,1,0,1,6e-06,31
rsis.ramsar.org/ris/2411,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Sarsai_Nawar_Wetland&action=edit&section=4,,1,0,1,6e-06,31
en.wikivoyage.org/wiki/Sarsai_Nawar_Wetland,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Category:Wildlife_sanctuaries_in_Uttar_Pradesh,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Category:Wetlands_of_India,,1,0,1,6e-06,31
en.m.wikipedia.org/w/index.php?title=Sarsai_Nawar_Wetland&mobileaction=toggle_view_mobile,,1,0,1,6e-06,31
upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Sarsai_Nawar(1).jpg/250px-Sarsai_Nawar(1).jpg,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Special:CreateAccount&returnto=Ratan+Lal+Nagar,,1,0,1,7e-06,31
en.wikipedia.org/w/index.php?title=Special:UserLogin&returnto=Ratan+Lal+Nagar,,1,0,1,7e-06,31
wikidata.org/wiki/Special:EntityPage/Q17086282,,1,0,1,7e-06,31
en.wikipedia.org/wiki/Talk:Ratan_Lal_Nagar,,1,0,1,7e-06,31
en.wikipedia.org/w/index.php?title=Ratan_Lal_Nagar&action=edit,,1,0,1,7e-06,31
en.wikipedia.org/w/index.php?title=Ratan_Lal_Nagar&action=history,,1,0,1,7e-06,31
en.wikipedia.org/wiki/Special:WhatLinksHere/Ratan_Lal_Nagar,,1,0,1,7e-06,31
en.wikipedia.org/wiki/Special:RecentChangesLinked/Ratan_Lal_Nagar,,1,0,1,7e-06,31
en.wikipedia.org/w/index.php?title=Ratan_Lal_Nagar&oldid=1286515615,,1,0,1,7e-06,31
en.wikipedia.org/w/index.php?title=Ratan_Lal_Nagar&action=info,,1,0,1,7e-06,31
en.wikipedia.org/w/index.php?title=Ratan_Lal_Nagar&printable=yes,,1,0,1,7e-06,31
"en.wikipedia.org/w/index.php?title=Barra,Kanpur&action=edit&redlink=1",,1,0,1,7e-06,31
en.wikipedia.org/w/index.php?title=Harmilap_Mission_School&action=edit&redlink=1,,1,0,1,7e-06,31
en.m.wikipedia.org/w/index.php?title=Ratan_Lal_Nagar&mobileaction=toggle_view_mobile,,1,0,1,7e-06,31
en.wikipedia.org/w/index.php?title=Special:CreateAccount&returnto=Rawatpur,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Special:UserLogin&returnto=Rawatpur,,1,0,1,6e-06,31
wikidata.org/wiki/Special:EntityPage/Q7296950,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Talk:Rawatpur,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Rawatpur&action=edit,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Rawatpur&action=history,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Special:WhatLinksHere/Rawatpur,,1,0,1,6e-06,31
en.wikipedia.org/wiki/Special:RecentChangesLinked/Rawatpur,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Rawatpur&oldid=1282986964,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Rawatpur&action=info,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Special:DownloadAsPdf&page=Rawatpur&action=show-download-screen,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Rawatpur&printable=yes,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Rawatpur&action=edit&section=1,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Rawatpur&action=edit&section=2,,1,0,1,6e-06,31
en.wikipedia.org/wiki/J_K_Temple,,2,0,2,7e-06,31
"en.wikipedia.org/wiki/Rave@Moti_Mall,_Kanpur",,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Rawatpur&action=edit&section=3,,1,0,1,6e-06,31
en.wikipedia.org/w/index.php?title=Rawatpur&action=edit&section=4,,1,0,1,6e-06,31
en.m.wikipedia.org/w/index.php?title=Rawatpur&mobileaction=toggle_view_mobile,,1,0,1,6e-06,31
fr.wikipedia.org/wiki/Université_technique_de_l%27Uttar_Pradesh,,3,0,3,6e-06,31
hi.wikipedia.org/wiki/डॉ॰_ए॰_पी॰_जे॰_अब्दुल_कलाम_प्राविधिक_विश्वविद्यालय,,3,0,3,6e-06,31
ta.wikipedia.org/wiki/டாக்டர்_ஆ._ப._ஜெ._அப்துல்_கலாம்_தொழில்நுட்ப_பல்கலைக்கழகம்,,3,0,3,6e-06,31
ur.wikipedia.org/wiki/ڈاکٹر_اے_پی_جے_عبدالکلام_ٹیکنیکل_یونیورسٹی,,3,0,3,6e-06,31
wikidata.org/wiki/Special:EntityPage/Q7903351,,3,0,3,6e-06,31
"en.wikipedia.org/wiki/Talk:Dr._A._P._J._Abdul_Kalam_Technical_University,_Lucknow",,3,0,3,6e-06,31
"en.wikipedia.org/wiki/Special:WhatLinksHere/Dr._A._P._J._Abdul_Kalam_Technical_University,_Lucknow",,3,0,3,6e-06,31
en.wikipedia.org/wiki/File:Dr._A.P.J._Abdul_Kalam_Technical_University_logo.png,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Special:Map/13/26.9443029/80.9396275/en,,3,0,3,6e-06,31
en.wikipedia.org/wiki/IET_Lucknow,,3,0,3,6e-06,31
en.wikipedia.org/wiki/List_of_colleges_affiliated_with_Dr._A.P.J._Abdul_Kalam_Technical_University,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Institute_of_Engineering_and_Technology,,3,0,3,6e-06,31
"en.wikipedia.org/wiki/Faculty_of_Architecture,_Dr._A.P.J._Abdul_Kalam_Technical_University",,3,0,3,6e-06,31
en.wikipedia.org/wiki/Jauhar_College_of_Engineering_and_Technology,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Hospitality_management_studies,,3,0,3,6e-06,31
en.wikipedia.org/wiki/B.Arch,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Bachelor_of_Pharmacy,,3,0,3,6e-06,31
en.wikipedia.org/wiki/File:JSSATE_Noida.png,,3,0,3,6e-06,31
jssaten.ac.in/,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Greater_Noida_Industrial_Development_Authority,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Nikita_Anand,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Gaurav_Chaudhary,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Sudhanshu_Trivedi,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Praveen_Kumar_Nishad,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Yasar_Shah,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Abdullah_Azam_Khan,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Swati_Maliwal,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Arun_Verma,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Utkarsh_Verma,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Kumudini_Tyagi,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Reecha_Sinha,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Prachi_Mishra,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Ruchita_Misra,,3,0,3,6e-06,31
en.wikipedia.org/wiki/EA_Sports,,3,0,3,6e-06,31
en.wikipedia.org/wiki/R._K._Mittal,,3,0,3,6e-06,31
en.wikipedia.org/wiki/R.K._Khandal,,3,0,3,6e-06,31
en.wikipedia.org/wiki/Ghanshyam_Binani,,3,0,3,6e-06,31
web.archive.org/web/20100124084343/http://www.aicte-india.org/statisticuniversities.htm,,3,0,3,6e-06,31
aicte-india.org/statisticuniversities.htm,,3,0,3,6e-06,31
web.archive.org/web/20110721151149/http://uptu.ac.in/colleges/clogin_28052010.pdf,,3,0,3,6e-06,31
uptu.ac.in/colleges/clogin_28052010.pdf,,3,0,3,6e-06,31
web.archive.org/web/20120421123135/http://www.uptu.ac.in/academics/inst_list.asp,,3,0,3,6e-06,31
uptu.ac.in/academics/inst_list.asp,,3,0,3,6e-06,31
erp.aktu.ac.in/webpages/kyc/AboutAKTU.aspx,,3,0,3,6e-06,31
web.archive.org/web/20190928113255/https://erp.aktu.ac.in/webpages/kyc/AboutAKTU.aspx,,3,0,3,6e-06,31
indiatoday.intoday.in/education/story/uptu-renamed-as-apj-abdul-kalam-tech-university/1/455535.html,,3,0,3,6e-06,31
web.archive.org/web/20110820112221/http://magazine.uptuwatch.com/?p=1864,,3,0,3,6e-06,31
magazine.uptuwatch.com/?p=1864,,3,0,3,6e-06,31
aktu.ac.in/pdf/annualreport2017.pdf,,3,0,3,6e-06,31
web.archive.org/web/20180116135434/https://aktu.ac.in/pdf/annualreport2017.pdf,,3,0,3,6e-06,31
mnnit.ac.in/index.php/institute/about-us,,3,0,3,6e-06,31
web.archive.org/web/20230903184129/http://www.mnnit.ac.in/index.php/institute/about-us,,3,0,3,6e-06,31
uptu.ac.in/examination/branch_code_list.htm,,3,0,3,6e-06,31
web.archive.org/web/20130516012420/http://www.uptu.ac.in/examination/branch_code_list.htm,,3,0,3,6e-06,31
aktu.ac.in/naac%20programm.html,,3,0,3,6e-06,31
jssaten.ac.in//about,,3,0,3,6e-06,31
jssaten.ac.in/pview/about_mvp,,3,0,3,6e-06,31
jssonline.org/note-on-jss-mahavidyapeetha-ghaziabad-noida/,,3,0,3,6e-06,31
erp.aktu.ac.in/WebPages/KYC/CollegeDetailedInformation.aspx?Inst=091%20%20&S=26,,3,0,3,6e-06,31
uptac.admissions.nic.in/institutes/,,3,0,3,6e-06,31
cdnbbsr.s3waas.gov.in/s32d969e2cee8cfa07ce7ca0bb13c7a36d/uploads/2025/07/2025072447.pdf,,3,0,3,6e-06,31
nirfindia.org/Rankings/2025/EngineeringRanking300.html,,3,0,3,6e-06,31
outlookindia.com/education/top-160-private-engineering-institutes-2,,3,0,3,6e-06,31
outlookindia.com/education/outlook-icare-rankings-2025-top-200-private-engineering-institutes,,3,0,3,6e-06,31
igauge.in/institution/colleges/jss-academy-of-technical-education-noida,,3,0,3,6e-06,31
millenniumpost.in/delhi/pvt-universities-plan-to-set-up-campuses-in-gr-noida-546027,,3,0,3,6e-06,31
ted.com/tedx/events/24520,,3,0,3,6e-06,31
nstedb.com/institutional/step.htm,,3,0,3,6e-06,31
nstedb.com/institutional/step-centre.htm,,3,0,3,6e-06,31
dst.gov.in/breath-fresh-air-bikers,,3,0,3,6e-06,31
theprint.in/economy/nitin-gadkari-to-inaugurate-sustainable-india-2023-event-on-nov-21/1850843/,,3,0,3,6e-06,31
en.wikipedia.org/wiki/The_Print,,3,0,3,6e-06,31
india.gov.in/my-government/indian-parliament/dr-sudhanshu-trivedi,,3,0,3,6e-06,31
india.gov.in/my-government/indian-parliament/praveen-kumar-nishad,,3,0,3,6e-06,31
myneta.info/uttarpradesh2017/candidate.php?candidate_id=4427,,3,0,3,6e-06,31
ibtimes.co.in/who-swati-maliwal-why-she-indefinite-hunger-strike-767315,,3,0,3,6e-06,31
web.archive.org/web/20141225212649/http://arunvermamla.com/About.aspx,,3,0,3,6e-06,31
arunvermamla.com/About.aspx,,3,0,3,6e-06,31
srijanpalsingh.com/about,,3,0,3,6e-06,31
